vacancy_id,vacancy_main_keywords,resume_id,is_english,resume_main_keywords,edu,target
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",1e468da0-c196-39b1-909d-c32a7e14f5f0,True,[],relevant_high,False
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",7adb0e1c-3935-3390-8926-ba728e2ab56b,False,"['Деловая коммуникация', 'Ведение переговоров', 'Организаторские навыки', 'Работа в команде', 'Atlassian Confluence', 'Atlassian Jira', 'Управление проектами', 'Scrum', 'Kanban', 'Agile Project Management', 'Постановка задач разработчикам', 'Разработка технических заданий', 'UML', 'Техническая документация', 'BPMN']",relevant_high,False
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",85ec3f58-1308-354c-badc-634c4f83034e,True,"['Atlassian Jira', 'Atlassian Confluence', 'SQL', 'REST', 'SOAP', 'XML', 'JSON API', 'BPMN', 'UML', 'ARIS', 'PostgreSQL', 'Oracle']",relevant_high,False
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",95154dc7-46d4-3814-b98f-6da56e82ed1a,False,"['BPMN', 'MySQL', 'Atlassian Jira', 'Atlassian Confluence', 'Scrum', 'REST', 'Kafka', 'Postman']",relevant_high,False
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",e53416f7-d4c5-3950-90d1-8ad05ca83e1a,False,"['UML', 'BPMN', 'Atlassian Confluence']",relevant_high,False
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",0941ca36-9270-3f64-8955-1999cd462fdb,False,"['Java SE', 'Spring Boot', 'Camunda', 'BPMN', 'UML', 'SOAP', 'REST', 'XML', 'SQL']",no,False
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",e5383bc5-3dc9-3d8a-bd6f-509e16d1bf88,True,"['REST', 'SOAP', 'SQL', 'Java', 'Atlassian Jira', 'Atlassian Confluence', 'Scrum', 'UML', 'BPMN', 'Kafka', 'Python', 'PostgreSQL', 'JSON API']",relevant_high,False
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",f809ec09-991e-3048-9fe9-f2bd8d99e1aa,True,"['MS Visio', 'Agile Project Management', 'JavaScript', 'BPMN', 'UML', 'SQL', 'Python', 'Node.js', 'Bitbucket', 'Swagger', 'Nexus', 'JSON', 'XML']",relevant_high,False
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",f9c01017-0905-3dfd-aa95-0a6a3fdb6650,False,"['SQL', 'UML', 'Разработка технических заданий', 'Системный анализ', 'XML', 'Работа с базами данных', 'SOAP', 'Системная интеграция', 'Анализ требований', 'JSON']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",672cbb34-cd6a-3e99-9a33-b59f860d7f69,False,"['Agile Project Management', 'Английский язык', 'BPMN', 'SQL', 'UML', 'Atlassian Jira', 'MS Visio', 'Atlassian Confluence', 'Git', 'Scrum', 'Kafka', 'REST', 'PostgreSQL']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",04f3fec1-e2f2-34ea-9019-1a50aaf1a464,False,"['Atlassian Confluence', 'Atlassian Jira', 'SQL', 'Scrum', 'Agile Project Management', 'MS Visio', 'BPMN', 'Английский язык', 'Управление проектами', 'Работа в команде', 'Оптимизация бизнес-процессов', 'Организаторские навыки', 'Работа с большим объемом информации', 'Функциональное тестирование', 'PostgreSQL']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",81248652-c624-3dae-8146-97fdeb14ba61,False,"['MS Excel', 'SAP', 'SQL', 'Git', 'C#', 'Confluence', 'Jira', 'Tableau', 'ORACLE', 'HTML5', 'CSS', 'Базы данных', 'Python', 'Swagger', 'Postman', 'API', 'REST', 'Kafka', 'BPMN', 'UML', 'Confluence', 'Oracle Pl/SQL']",courses,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",42ffee0a-e4d2-3410-beb0-d5720292b4b6,False,"['SQL', 'Java']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",28a45eee-f466-301a-ba7b-96e66bd28678,False,"['Английский язык', 'Работа в команде', 'Деловая коммуникация', 'SQL', 'UML', 'REST', 'API', 'PostgreSQL', 'XML', 'BPMN', 'JSON', 'Анализ данных', 'Postman', 'SOAP']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",31d4a47a-ad33-30b6-ae89-f8fbcebd470f,False,"['Atlassian Jira', 'ARIS', 'REST', 'UML', 'JSON API', 'Oracle', 'Agile']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",79b52266-8b5b-3f88-ae51-da06b2bb2812,False,"['UML', 'MySQL', 'Python', 'Git', 'Linux', 'MS SQL', 'MS Office', 'JSON API', 'Java', 'Docker', 'Jira', 'Redis', 'RabbitMQ']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",c59ea91a-3161-3d50-82bd-13facda91e0a,False,"['Анализ требований', 'Техническая документация', 'Оптимизация бизнес-процессов', 'Базы данных', 'MySQL', 'Системная интеграция']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",88b82f72-3fdf-35e5-9757-8e8aa25f242e,False,"['UML', 'XML', 'HTML', 'C#', 'Atlassian Jira', 'JSON API', 'Системный анализ', 'BPMN', 'IDEF0', 'SQL', 'Python', 'CSS', 'Разработка технических заданий']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",3524e70d-551d-359d-9804-ffeffe4246f9,False,"['Oracle Pl/SQL', 'MS PowerPoint', 'Бизнес-анализ', 'ARIS', 'MS Visio', 'MS Project', 'MS SQL', 'UML', 'Постановка задач разработчикам', 'MS Excel', 'VBA', 'PostgreSQL', 'Camunda', 'Системный анализ', 'Jira', 'Atlassian Confluence', 'Postman', 'Swagger', 'SQL', 'REST API', 'Scrum']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",4942771b-674c-30d3-a951-17f9b486f296,False,"['SQL', 'BPMN', 'UML', 'REST', 'PHP', 'MS Visio', 'MS SQL', 'Oracle Pl/SQL']",relevant_high,True
a8f56ed3-3ef3-365d-ade4-2df4db5d4af8,"['Системный', 'аналитик', 'комманда', 'Залоги']",5cab5214-8cb5-31d6-8f0b-4c4b0dbe6f74,False,"['Oracle Pl/SQL', 'Atlassian Jira', 'Работа с базами данных', 'Организаторские навыки', 'Английский язык', 'Работа с большим объемом информации', 'Управление проектами', 'Работа в команде', 'UML']",relevant_high,True
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",7f3113b5-01a9-3dc0-b10c-0b513f443790,True,"['Java', 'Spring Framework', 'Spring Boot', 'Hibernate ORM', 'PostgreSQL', 'Kafka', 'Docker', 'Gradle', 'Git', 'JUnit', 'Gitlab', 'Swagger', 'Microservices', 'ELK', 'Kubernetes', 'Lombok', 'Prometheus', 'Grafana']",relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",a515e306-28e1-3411-84c8-87e2a8c675c6,False,[],relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",60dfbf59-adb4-3672-80e6-7634698c2fe4,False,"['Java 8-11', 'Spring Boot', 'Quarkus', 'Kafka', 'RabbitMQ', 'Maven', 'Docker', 'Jenkins', 'Jira', 'Junit', 'Mockito', 'Git', 'Bitbucket', 'PostgreSQL', 'JPA', 'Hibernate', 'Groovy', 'Quarkus', 'Gradle']",relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",5b27d85f-a940-3748-b37a-a8a84176037e,True,[],no,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",6c1ef141-a9ce-3840-9a6b-1ca5c9042eea,False,[],relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",038b72a5-28c3-3450-8f44-02b6acc78bfd,True,[],relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",6feb2f82-f0db-3e69-9eff-861ad303ce2d,True,"['Java', 'Spring Framework', 'Apache Kafka', 'Apache Maven', 'Apache Tomcat', 'Redis', 'Git', 'MyBatis', 'Swagger', 'Liquibase', 'Jenkins', 'Docker', 'Kubernetes', 'Hibernate', 'JUnit', 'Jira', 'Confluence', 'SOLID', 'ООП', 'REST API']",relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",b2fca0a8-c99f-3b76-975a-902e70971b42,True,"['Java', 'Spring Framework', 'Spring Boot', 'PostgreSQL', 'Oracle', 'Maven', 'GraphQL', 'PostgreSQL', 'Kubernetes', 'Docker', 'Gradle', 'Mockito', 'SOAP', 'REST API', 'SQL', 'Git', 'JUnit', 'Linux']",relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",8c8803e1-37bc-376e-9713-b40c76c2cc66,True,"['Java 11-17', 'Kotlin', 'SQL', 'Spring Framework', 'Quarkus', 'Kafka', 'GraphQL', 'RabbitMQ', 'Hibernate', 'PostgreSQL', 'MySQL', 'MongoDB', 'Elasticsearch', 'Redis', 'Oracle', 'JDBC', 'JPA', 'Git', 'Gradle', 'Maven', 'Flyway', 'Liquibase', 'Junit', 'Mockito', 'Grafana', 'Jira', 'Confluence', 'Gitlab']",relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",81f6b7ab-4858-3024-b270-b30672e7ee0e,True,[],relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",2d11fad6-f2ac-3dd8-b77e-0c5dd63de633,True,"['Java', 'Spring Framework', 'Hibernate ORM', 'PostgreSQL', 'Apache Maven', 'SQL', 'Git', 'Docker', 'Apache Kafka', 'JUnit', 'Mockito', 'Agile Project Management', 'Gradle', 'MongoDB', 'REST', 'Kotlin', 'RxJava']",relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",c4df9865-0b49-3032-8cc3-29d4f4d9080a,True,"['Java', 'Spring Boot', 'Ansible', 'Jenkins', 'Groovy', 'Hadoop', 'Spark', 'Kafka']",relevant_high,False
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",4325a7b3-c61e-317b-9336-e64656030790,False,"['Java', 'Spring Boot', 'Git', 'Apache Maven', 'Apache Kafka', 'Docker', 'Prometheus', 'Grafana', 'SQL']",relevant_high,True
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",a524debb-55c9-3a69-aafe-2116315185ad,False,"['JSP', 'Hibernate', 'AOP', 'XML', 'HTML', 'JSON', 'XML', 'Kafka', 'Spark']",relevant_high,True
cdbe4d64-991a-35a1-8b71-a05a5ce24123,"['Senior', 'Java-разработчик']",7b80aa1f-3aaf-3e70-b6eb-df551d2945a1,False,[],relevant_high,True
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",66b942de-5351-3721-a35b-3d008127a248,True,"['Linux', 'Python', 'Gitlab', 'Docker', 'Terraform', 'Nginx', 'GitLab', 'DevOps', 'Ansible', 'Grafana', 'Zabbix']",relevant_high,False
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",ee2af781-8a95-3d25-96cc-54ad2586b8fc,False,"['Zabbix', 'Ansible', 'Grafana', 'Prometheus', 'Kubernetes', 'PostgreSQL', 'Linux', 'Docker', 'GitLab']",relevant_high,False
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",55981ba1-5bf0-3ceb-b90c-8131e27235bd,False,"['Linux', 'Terraform', 'Ansible', 'PostgreSQL', 'Kubernetes', 'Redis', 'Jenkins', 'Nexus', 'Tableau']",relevant_high,False
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",2023da06-5065-3f7c-9a22-048760d839a1,False,"['Zabbix', 'Ansible', 'DevOps']",relevant_high,False
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",070a53ee-b196-3efe-8a7d-2d34fe445974,False,"['Git', 'Linux', 'Python', 'MySQL', 'Bash', 'Docker', 'Nginx', 'CI/CD', 'Kubernetes']",relevant_high,False
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",21d0e2f9-99e5-3bbf-b6b4-5f16f2a8dd4a,True,"['Zabbix', 'Nginx', 'TCP/IP', 'Git', 'Python', 'Linux', 'MySQL', 'Java', 'Bash', 'Jenkins']",relevant_high,False
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",2952e6b5-ffa2-3843-a3fe-24382f581e48,False,"['Kubernetes', 'Gitlab', 'Python', 'Linux', 'Bash', 'Docker', 'Jenkins', 'CI/CD', 'Nginx']",courses,False
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",7eb94f8f-a919-3a32-9726-5e59153184af,False,"['Git', 'Linux', 'Docker', 'Nginx', 'CI/CD', 'Kafka', 'Kubernetes', 'Elasticsearch']",relevant_high,False
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",e33b7791-3e9e-3bb6-81b7-e54e442ef75b,False,"['Linux', 'TCP/IP', 'MS SQL', 'Анализ данных', 'Аналитическое мышление', 'Git', 'Jenkins', 'CI/CD', 'Работа в команде', 'PostgreSQL']",relevant_high,True
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",35a54863-9ef0-3f30-98a3-819a54ba5321,False,"['Linux', 'Ansible', 'Docker', 'Git', 'SQL', 'DevOps', 'TeamCity', 'GitLab']",relevant_high,True
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",3a0ffa76-1abe-38ef-81d0-814a3b7239fd,False,"['Linux', 'Git', 'Nginx', 'Kubernetes', 'Docker', 'Python', 'CI/CD', 'GitLab', 'Ansible', 'Prometheus', 'Terraform']",relevant_high,True
7eca3dc1-2108-3152-85be-cd0ee7aa1493,"['DevOps', 'инженер']",4e2eb024-349d-378e-a4ca-b5d47d35935a,False,"['CI/CD', 'Linux', 'PostgreSQL', 'TCP/IP', 'Git', 'Python', 'Docker', 'Groovy']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",75ff2b68-a4d2-357e-955f-094c47fb741c,True,"['Atlassian Jira', 'Atlassian Confluence', 'SQL', 'REST', 'SOAP', 'XML', 'JSON API', 'BPMN', 'UML', 'ARIS', 'PostgreSQL', 'Oracle']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",c10d9801-0dde-35c1-8196-f9bb4fe661e1,False,"['MySQL', 'SQL', 'XML', 'Linux', 'Postman', 'UML', 'BPMN']",no,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",c80298d4-694f-3921-a399-39939e6f0fa3,True,"['Постановка задач разработчикам', 'PostgreSQL', 'MySQL', 'MongoDB', 'Linux', 'REST', 'SOAP', 'JSON API', 'XML', 'SQL', 'UML', 'BPMN', 'Системный анализ', 'Аналитическое мышление', 'Бизнес-анализ', 'Scrum', 'Agile Project Management']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",5cbd9399-1441-3f47-8bff-1000bc8d6ae5,True,"['IDEF0', 'ARIS', 'BPMN', 'Базы данных', 'MS Visio', 'MS Office', 'Atlassian Confluence', 'PostgreSQL', 'SOAP', 'XML', 'Организаторские навыки']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",ae04bc08-2f0e-334e-a4dd-3bf8caf64e9c,True,[],relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",61fa7a7f-a5ad-3c99-994d-cf2c95589e3f,True,"['MS Excel', 'MS Project', 'MS Visio', 'Python', 'MS SQL', 'BPMN', 'IDEF0', 'UML', 'Power BI', 'MS SQL Server', 'Jira', 'Atlassian Jira']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",c9232d12-7088-3008-825b-c3b4eed0f34b,True,"['SQL', 'Atlassian Jira', 'Atlassian Confluence', 'UML', 'BPMN', 'Управление проектами', 'Постановка задач разработчикам', 'Системный анализ']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",7bc55ec3-6978-383c-9536-739c0fcee93d,True,"['Python', 'SQL', 'BPMN', 'PostgreSQL', 'MS Office', 'Atlassian Confluence']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",d9deca1c-ee3e-3b40-ba36-361fc9b5d97b,True,"['UML', 'BPMN', 'Atlassian Jira', 'PostgreSQL', 'SQL', 'SOAP', 'REST', 'Kafka', 'RabbitMQ', 'Python', 'Scrum', 'Agile Project Management', 'XML', 'JavaScript', 'Git', 'Power BI']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",2de70279-11d4-3606-9b3b-72681e5df6e1,False,"['SQL', 'UML', 'BPMN', 'Системный анализ', 'Анализ требований']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",c2b5d19e-434a-3c41-9a46-50c1e042127c,True,"['HTML', 'CSS', 'BPMN', 'UML', 'IDEF0', 'SQL', 'REST', 'SOAP', 'RabbitMQ']",relevant_high,False
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",6b50ea8f-42fc-3835-b033-6b866a52a55e,False,"['Git', 'Atlassian Jira', 'Atlassian Confluence', 'JSON', 'XML', 'BPMN', 'SQL', 'UML', 'Kafka', 'Системный анализ', 'Постановка задач разработчикам']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",9042fd44-6093-3084-b7a1-02ce26dcf6db,False,"['Системный анализ', 'Системная интеграция', 'Техническая документация', 'REST', 'BPMN', 'PostgreSQL', 'Postman']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",b1150651-e8ae-345b-b916-267aa47b157b,False,"['XML', 'SQL', 'REST', 'BPMN', 'UML', 'Atlassian Jira', 'Atlassian Confluence', 'Python', 'PostgreSQL', 'Kafka', 'Agile', 'Scrum', 'JSON API', 'Postman']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",524e37c8-53ad-3346-97a2-bff01762b50e,False,"['REST', 'Ведение переговоров', 'SQL', 'Python', 'BPMN', 'Работа в команде', 'Системная интеграция', 'XML', 'Web']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",2090a558-1c65-3194-b900-008a624f41a4,False,"['BPMN', 'Jira', 'Atlassian Confluence', 'MS SQL', 'PostgreSQL', 'ORACLE', 'SOAP', 'REST', 'MS SQL', 'UML']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",e2f6cd1c-e8f5-3254-bb17-6ea911f13331,False,"['Английский язык', 'BPMN', 'UML', 'Jira', 'SQL', 'Agile']",no,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",a777d360-5250-35a7-bff2-a6742fe930f8,False,"['SQL', 'Аналитическое мышление', 'Системный анализ', 'Базы данных', 'REST']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",fc700d4d-8bae-3186-b8fb-af7e12782950,False,"['BPMN', 'JSON', 'XML', 'Python', 'C#', 'SQL', 'Microservices', 'SOAP', 'API', 'Kafka', 'RabbitMQ', 'UML', 'REST API', 'PostgreSQL', 'Git', 'Atlassian Confluence']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",29daeaaf-1cbc-3e59-b69c-fc5c2b805fae,False,"['SOAP', 'REST', 'Работа в команде', 'Atlassian Jira', 'Atlassian Confluence']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",7476091f-7dfb-3dfe-973c-1ed4246abf8d,False,"['SQL', 'BPMN', 'UML', 'MS Visio', 'Atlassian Jira', 'Atlassian Confluence', 'REST', 'SOAP', 'JSON API', 'Agile', 'Camunda', 'ETL', 'Prometheus', 'Grafana']",relevant_high,True
01713376-e04d-3f9d-9287-7a5ff74918c3,"['Системный', 'аналитик', 'финтех']",b54e6eda-259c-37f9-8efa-e38caa7ec332,False,"['Confluence', 'SQL', 'REST', 'SOAP', 'Apache Kafka', 'XML', 'UML', 'BPMN']",courses,True
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",a0323735-f45b-3d6d-ae93-856325595962,False,[],relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",93d6068b-144a-310a-a8f2-9d574f4b00e2,False,[],relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",c34435ce-77e3-318d-8245-9f3fe8b986ba,True,"['Git', 'JavaScript', 'SQL', 'Linux', 'Docker', 'Python', 'PostgreSQL', 'MS SQL', 'Работа в команде', 'XML']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",7d4fb721-d5e4-3f66-a26c-8f6dc025cc0a,False,"['SQL', 'PostgreSQL', 'Базы данных', 'Oracle', 'Git', 'ETL', 'DWH']",no,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",062e78a6-3c10-3273-b63a-3b3a14165e2f,True,"['SQL', 'Git', 'Linux', 'Docker', 'CI/CD', 'Gitlab', 'Hadoop', 'PostgreSQL', 'ClickHouse']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",ebe71370-e338-317d-92fe-342bbbaa364a,True,"['Работа с большим объемом информации', 'Работа в команде', 'Python', 'SQL', 'Linux', 'ETL', 'API', 'PostgreSQL', 'Atlassian Jira', 'Git']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",5171e0e3-104f-3b5c-92ac-c1835cc42793,True,"['MS SQL Server', 'Linux', 'Python', 'MySQL', 'PostgreSQL', 'Git', 'DWH', 'SQL', 'ETL']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",cca943e3-7c8c-3689-bfc9-dd14da77e5bf,True,"['SQL', 'Python', 'Airflow', 'Data Analysis', 'Bash', 'Spark', 'Git', 'PostgreSQL']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",115513c3-9cbc-38df-a1b0-5b6a2745139f,True,"['Английский язык', 'Hadoop', 'SQL']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",cc3196d6-19b4-3b47-bbd5-504be534be39,True,"['MS SQL', 'SQL', 'Git', 'Python', 'Atlassian Jira', 'PostgreSQL']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",e9501d85-236e-39c1-84e1-dcbd3730c7df,False,"['Python', 'Pandas', 'Английский язык', 'Git', 'Управление проектами', 'SQL', 'Tableau', 'CSS', 'Docker']",no,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",fc16d942-ce40-37e4-8c34-2611b70ece2c,False,"['Python', 'SQL', 'Spark', 'Airflow', 'ClickHouse']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",7027435a-0548-30f6-ad02-b423f17f4334,True,"['ORACLE', 'Oracle Pl/SQL', 'Python', 'Spark', 'SQL', 'Git']",relevant_high,False
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",eabeaa46-9b9d-3a07-9541-57a913ee218b,False,['Ответственность'],relevant_high,True
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",4ff0cd43-9982-3e30-afe1-2a806876af32,False,"['MySQL', 'PostgreSQL', 'HTML5', 'CSS3', 'PHP', 'ORACLE', 'Python', 'Работа с большим объемом информации', 'Liquibase', 'Git', 'Hadoop', 'MS Excel', 'UML', 'Jenkins', 'Airflow', 'Linux']",relevant_high,True
54ec7d23-cf72-30c0-b0b5-22509ddbdfef,"['Ведущий', 'разработчик', 'ETL', '""Hadoop""', '']",c782ee8b-a852-312d-b3ce-931efe343a28,False,['Ответственность'],no,True
dfaf7cc8-3726-361e-b7cf-6d9746d6bf77,"['', 'Тестировщик']",33fa9323-3dac-3958-9fff-231acdee25ea,True,"['TCP/IP', 'Jira', 'Confluence', 'Postman', 'MS SQL', 'SOAP', 'REST', 'API', 'Grafana']",relevant_high,False
dfaf7cc8-3726-361e-b7cf-6d9746d6bf77,"['', 'Тестировщик']",d909b98d-8305-36f6-83d6-30a934801766,False,"['Python', 'ООП', 'PostgreSQL', 'SOAP', 'Ручное тестирование', 'Функциональное тестирование']",relevant_high,False
dfaf7cc8-3726-361e-b7cf-6d9746d6bf77,"['', 'Тестировщик']",009f8c6c-9e51-3f15-a8e3-5f20d29d316c,False,"['Ответственность', 'Функциональное тестирование', 'SQL', 'Postman', 'HTML', 'CSS', 'Python', 'C#', 'Ручное тестирование', 'REST', 'SOAP']",relevant_high,False
